rms_current,kurtosis_current,mean_speed,std_speed,spectral_entropy_current,peak_frequency_current,motor_id,condition,fault_type
3.329699146494967,2.666509856278109,21656.566445312503,460.15237681122596,0.39483222510741234,0.0,MOTOR_BLDC_001,Healthy,None
3.262567109983908,2.6060979842939034,21575.072304687503,487.1763591032538,0.4398066354248196,0.0,MOTOR_BLDC_001,Healthy,None
0.15885232818544875,3.0029225299516162,637.738759765625,0.9195741015410411,1.558422950862136,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
0.2339330020558771,1.8382073866853716,637.750703125,0.9255931869902685,0.7434239934785082,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
0.11796975345506995,7.045061811568187,637.7058300781249,0.893292876123432,1.8918236017908499,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
2.6719065236254407,2.5874821799277274,2478.601396484375,2924.721645445962,1.470902430111051,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
7.667679277656274,2.4992198379997346,17548.082265625002,3970.718790830624,0.27500737472192693,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
3.3596605105440154,2.8075140803225724,21942.337919921876,496.9346148441878,0.38952164152481383,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
3.4434489699091393,2.7032046645430725,21782.982470703126,451.8368538115861,0.3994263520517984,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
3.4277948243429495,2.623683643516011,21797.99255859375,444.24324061478995,0.2949980665258807,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
3.443399694800946,2.9630115016353313,21755.444609375,413.56936018051533,0.36905155934808176,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
3.3678536368442438,2.920986642212113,21763.52435546875,413.54178673709583,0.4004020146417217,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
3.334077590107654,2.7537818743453184,21692.86927734375,409.69893667730804,0.42533408061382827,0.0,MOTOR_BLDC_001,Mechanical Damage,Ziptie
