dataset_type,fault_id,fault_description,file,iteration,segment,window,start_time_s,original_fault_id,label_origin,label_rationale,ax_mean,ax_std,ax_rms,ax_peak,ax_p2p,ax_crest,ay_mean,ay_std,ay_rms,ay_peak,ay_p2p,ay_crest,az_mean,az_std,az_rms,az_peak,az_p2p,az_crest,acc_mag_rms,acc_mag_std,acc_mag_peak,acc_mag_p2p,acs_mean,acs_std,acs_rms,acs_min,acs_max,acs_p2p,rpm_mean,rpm_median,rpm_std,rpm_min,rpm_max,rpm_p2p,rpm_cv_percent,rpm_slope_rpm_per_s,dominant_frequency_Hz,dominant_amplitude,spectral_energy,spectral_centroid_Hz,group
healthy,HEALTHY,,healthy_cc_01A_2.csv,2,0,16,16.0,HEALTHY,original_healthy,Original healthy recording,-0.9300624999999998,3.665890232418825,3.665890232418825,5.7246375,10.7667,1.5615954480510383,1.5319374999999995,1.8755105448500549,1.8755105448500549,3.3299375,5.6323,1.7754832192992147,10.823755,2.295550500941985,2.2955505009419856,3.3810450000000003,6.699000000000001,1.4728689256074214,4.714429244602415,0.824337567316082,5.91506911484029,2.698997039491621,1431.45,8.263020029020867,1431.473848870457,1413,1463,50.0,3058.717450000001,3058.26,1.22095003890413,3057.01,3061.54,4.529999999999745,0.0399170586647069,3.779900997527245,98.0,50.34168502490426,5001.854019251487,66.14057840184473,healthy_cc_01A_2.csv
healthy,HEALTHY,,healthy_cc_01A_2.csv,2,0,17,17.0,HEALTHY,original_healthy,Original healthy recording,-0.9290510000000002,3.66518566513335,3.6651856651333503,5.763948999999999,10.8038,1.5726212876013443,1.5411535,1.8715639503868815,1.8715639503868815,3.3140535,5.6359,1.7707401872722186,10.8335465,2.292129377410392,2.292129377410392,3.3927534999999995,6.6822,1.480175392120786,4.710646947402713,0.8243342972839048,5.992761209127683,2.7631670879221257,1431.45,8.86326689206638,1431.4774395707393,1407,1459,52.0,3058.6148,3058.42,2.04193608127189,3055.46,3062.16,6.699999999999818,0.0667601582674578,-4.692633315834508,98.0,50.29016970587048,4930.1439572089575,66.32640690034556,healthy_cc_01A_2.csv
healthy,HEALTHY,,healthy_cc_01A_2.csv,2,0,18,18.0,HEALTHY,original_healthy,Original healthy recording,-0.927004,3.6570466149591256,3.6570466149591256,5.691796,10.7596,1.556391427092492,1.5421105,1.8724456641354776,1.8724456641354776,3.3030105,5.5928,1.764008731075796,10.830162500000002,2.293219558316157,2.293219558316157,3.379437499999998,6.6727,1.473665043429779,4.705199108620963,0.8246937221345759,5.90792896096699,2.703870721806458,1431.755,9.362957598964122,1431.7856141894986,1415,1461,46.0,3058.5307000000007,3057.64,1.8438827267480853,3055.15,3061.22,6.069999999999709,0.0602865528453935,6.004017100427766,98.0,50.147750571699525,4925.334882076271,66.36018702716834,healthy_cc_01A_2.csv
healthy,HEALTHY,,healthy_cc_01A_2.csv,2,0,19,19.0,HEALTHY,original_healthy,Original healthy recording,-0.924478,3.70093229515429,3.70093229515429,5.792422,10.9319,1.5651250922866498,1.5428115,1.8746761932711875,1.8746761932711875,3.3468115000000003,5.668200000000001,1.7852744447349242,10.8234475,2.315925004160055,2.315925004160055,3.4388524999999994,6.7601,1.484872132656649,4.75129659228168,0.8510838460828113,5.995751006510569,2.778848690543779,1431.795,8.519564249420272,1431.82034662174,1419,1461,42.0,3062.5290000000005,3061.69,1.714529673117392,3060.44,3066.54,6.099999999999909,0.0559841122522396,3.961494037351226,98.0,51.8480869614933,5239.091430466109,66.91451946729944,healthy_cc_01A_2.csv
healthy,HEALTHY,,healthy_cc_01A_2.csv,2,0,20,20.0,HEALTHY,original_healthy,Original healthy recording,-0.944189,3.73282571087628,3.73282571087628,5.791911000000001,10.947500000000002,1.5516157057974056,1.519076,1.883830150577276,1.8838301505772757,3.345876,5.6252,1.7761027972583938,10.8268845,2.316627417650441,2.316627417650441,3.4054155,6.7133,1.4699884297552797,4.780122008506974,0.8325118518529091,5.979037009355039,2.7171117706444328,1435.51,52.913513396863,1436.4848763561697,1397,2171,774.0,3063.43885,3063.57,1.7936025695509994,3060.44,3066.7,6.259999999999764,0.0585486656458313,-5.843820595513923,98.0,51.15998054613324,5197.511421844228,66.21656457957745,healthy_cc_01A_2.csv
healthy,HEALTHY,,healthy_cc_01A_2.csv,2,0,21,21.0,HEALTHY,original_healthy,Original healthy recording,-0.9273015,3.685999626702064,3.685999626702064,5.7955985000000005,10.8409,1.5723274788243635,1.539528,1.8726128907000508,1.8726128907000508,3.357928,5.6611,1.7931778728409185,10.834187,2.291256980247087,2.291256980247087,3.402913,6.6942,1.4851729986363351,4.726852106422916,0.8179254912576734,6.015173420181271,2.8092665032145216,1431.59,8.43989928849865,1431.6148783803555,1419,1459,40.0,3058.1648,3058.26,1.3333184015830315,3056.23,3061.69,5.460000000000036,0.043598644572164,-3.867561689041919,98.0,50.46094144859442,4947.41884242264,66.60326869952472,healthy_cc_01A_2.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,0,0.0,HEALTHY,original_healthy,Original healthy recording,-0.929651,3.9458631444588894,3.9458631444588894,6.290049,11.5017,1.5940869639214452,1.5495215,1.891786568534556,1.891786568534556,3.3212215,5.6838,1.7556005287492524,10.829041,2.197381420832305,2.197381420832305,3.2919590000000003,6.521800000000001,1.498128166912916,4.896649618290628,0.8819502627364186,6.3720211559554825,2.957822525303737,1293.915,5.755673288156651,1293.9278013088674,1279,1317,38.0,3061.9069000000004,3061.38,1.3498130944690254,3060.29,3065.76,5.470000000000255,0.0440840671696786,-3.25910147753616,98.0,55.01675536969888,5946.322109133186,68.30463550957977,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,1,1.0,HEALTHY,original_healthy,Original healthy recording,-0.9258265,4.12151226845775,4.12151226845775,16.9574265,23.389,4.114370016504982,1.5997525,1.9284029473877475,1.9284029473877475,8.5229475,11.8405,4.419692218135921,10.9251975,3.592864478413255,3.592864478413255,37.011502500000006,48.2456,10.301391194233323,5.797782029947768,2.798995736433388,41.5938248409324,38.12441318928817,1315.63,14.942660405697508,1315.7148551262922,1239,1351,112.0,3063.8687,3063.88,0.6230941421647188,3062.16,3065.13,2.9700000000002547,0.0203368421814132,-1.446870171753249,98.0,54.9333657866124,15435.552787609604,53.05158188897381,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,2,2.005,HEALTHY,original_healthy,Original healthy recording,-0.9210025000000002,3.939335994560981,3.939335994560981,6.137097499999999,11.3904,1.5579015114408763,1.5375555000000003,1.8410761727776908,1.8410761727776908,3.2936555000000003,5.5832,1.7889838284261517,10.810519,2.357460764220478,2.357460764220478,3.456481,6.840199999999999,1.4661881344790593,4.946266350172875,0.8609572221780862,6.341122868699793,2.8093161530870177,1350.005,6.572288414243551,1350.0209979848462,1331,1371,40.0,3062.50945,3062.63,0.7522733529110429,3060.91,3063.73,2.820000000000164,0.0245639520528187,2.223711092775706,98.0,52.790710388944426,5490.986952473851,68.46296488857182,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,3,3.005,HEALTHY,original_healthy,Original healthy recording,-0.947279,3.96047384942244,3.96047384942244,6.162321,11.4287,1.5559554826750486,1.549305,1.850954709406743,1.850954709406743,3.310205,5.6132,1.788377091658265,10.821889999999998,2.3655423777222846,2.3655423777222846,3.5026100000000024,6.8965000000000005,1.480679455581163,4.970631467835249,0.842278358303859,6.315289953578221,2.8024280288271224,1358.895,4.368520916740586,1358.9020218544088,1349,1369,20.0,3063.8884500000004,3064.04,0.8832027499391181,3061.69,3065.13,3.4400000000000546,0.0288262044898898,-1.830575264380755,98.0,52.77596600673812,5580.068735818993,68.63312522052188,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,4,4.005,HEALTHY,original_healthy,Original healthy recording,-0.9051834999999998,3.9572598053043913,3.9572598053043913,6.2295165,11.5448,1.5741995235313662,1.5373795,1.845593838993225,1.845593838993225,3.3772795,5.673,1.829914810423464,10.7314775,2.489886020432211,2.4898860204322104,10.7326775,14.3101,4.310509562255767,5.02649521833566,1.0150895052898552,11.747999288985286,8.30213726493401,1364.34,4.2431592004071685,1364.346598192703,1353,1375,22.0,3065.40785,3065.45,1.7161226289225744,3061.69,3069.21,7.519999999999982,0.055983500822658,5.54942323558072,98.0,53.51966420851022,10063.527603828612,54.65614491691126,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,5,5.005,HEALTHY,original_healthy,Original healthy recording,-0.9363495,4.007930555199248,4.007930555199248,6.257050499999999,11.637,1.56116739395175,1.54322,1.84037833575056,1.84037833575056,3.31012,5.6084,1.7986084359388184,10.8125325,2.381684524741627,2.381684524741627,3.5191675,6.936,1.4775959886550345,5.01227702041632,0.8737370824793576,6.438325599805162,2.8844993315125635,1366.375,3.412385529215596,1366.3792610399207,1357,1375,18.0,3065.8153500000003,3065.29,1.434679712514273,3064.04,3069.52,5.480000000000018,0.0467960248328156,-4.315075376885342,98.0,52.34816066748629,5695.676146888111,68.18384071884624,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,6,6.005,HEALTHY,original_healthy,Original healthy recording,-0.9117475,4.02535128976264,4.02535128976264,6.2648525,11.6609,1.5563492597361397,1.5421744999999998,1.8602134173797773,1.8602134173797773,3.3126745,5.6012,1.780803465371248,10.812233499999998,2.386974436106878,2.386974436106878,3.575766500000002,7.0079,1.4980330102872936,5.036019650758052,0.8471998388927459,6.430969410433295,2.881221238572545,1365.84,4.195759764333511,1365.8464445170987,1343,1383,40.0,3066.6383,3066.62,1.3420577893667427,3064.51,3068.58,4.069999999999709,0.0437631588103084,4.440333008324436,98.0,52.25671874734608,5666.686453014183,68.37359634378174,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,7,7.005,HEALTHY,original_healthy,Original healthy recording,-0.896066,4.025284119070851,4.025284119070851,6.361934,11.7411,1.5804931557150588,1.5379739999999995,1.8360691951623171,1.8360691951623171,3.2905739999999994,5.566599999999999,1.792184090158485,10.811051499999998,2.40099722731988,2.40099722731988,3.568548500000002,6.9935,1.486277643053926,5.033770953695226,0.9049710967298028,6.46371892112306,2.9063444292141414,1365.2,4.507771067833858,1365.2074421127363,1339,1386,47.0,3067.77035,3068.11,0.8914944629665132,3066.07,3069.05,2.980000000000018,0.0290600130145502,-2.5771559288986583,98.0,51.09261943167499,5851.660046506136,67.6445488145099,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,8,8.005,HEALTHY,original_healthy,Original healthy recording,-0.9520995,4.002966970429528,4.002966970429528,6.2748005,11.6131,1.5675374157101023,1.5306314999999997,1.8563593611038112,1.8563593611038112,3.2951315,5.6012,1.775050439609214,10.8272685,2.39287256874614,2.39287256874614,3.5271314999999994,6.9288,1.4740156020294088,5.019527246082568,0.8403431768953747,6.381926388284712,2.794143334310468,1365.925,4.409010660000722,1365.9321158095668,1354,1401,47.0,3066.3885000000005,3066.54,0.7951369378918375,3064.98,3067.96,2.980000000000018,0.0259307304958858,2.0069871746801096,98.0,51.56721823532808,5587.932467861011,68.23213744178638,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,9,9.005,HEALTHY,original_healthy,Original healthy recording,-0.9537185,4.016893651443582,4.016893651443582,6.2563815,11.6908,1.5575173362510095,1.544726,1.852309123074224,1.852309123074224,3.272126,5.5617,1.7665118414842913,10.8315515,2.4132392499704105,2.4132392499704105,3.5815485,7.0138,1.4841249163521248,5.038869652216606,0.887949481052283,6.428035226417983,2.861935737554766,1367.315,3.808644772094137,1367.3203044641734,1352,1381,29.0,3067.4995,3067.48,0.491693756315816,3066.23,3068.43,2.199999999999818,0.0160291389229506,0.8986904672620156,98.0,50.87501394867867,5636.0786476842,68.60795193789993,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,10,10.005,HEALTHY,original_healthy,Original healthy recording,-0.920245,4.042734676932806,4.042734676932806,6.299455,11.7256,1.558216282642459,1.5356655,1.85209514886783,1.85209514886783,3.3025655,5.5988,1.7831510989156416,10.8169035,2.409350169078324,2.409350169078324,3.5578965,6.9935,1.4767037791609354,5.057561501926843,0.8360437017274475,6.463063556683279,2.8721223057537264,1367.86,3.586139986113202,1367.864700911607,1357,1376,19.0,3066.85665,3066.7,0.6456750556588154,3065.92,3068.43,2.5099999999997635,0.0210533171043001,0.8914857871444503,98.0,50.351130426615896,5381.116608089643,65.3010500715138,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,11,11.005,HEALTHY,original_healthy,Original healthy recording,-0.965163,4.01462252501166,4.01462252501166,6.320437,11.7675,1.5743539923424414,1.5351395,1.8426091418121613,1.8426091418121613,3.2924395,5.560499999999999,1.7868355395013211,10.806823,2.409609861403086,2.4096098614030863,3.577577,7.017399999999999,1.4847121342360463,5.031761336946711,0.8866241754147537,6.451154749690807,2.9066260439164773,1369.395,4.060661891859504,1369.4010205195557,1352,1380,28.0,3067.39685,3067.33,0.7657118109968293,3066.23,3068.9,2.6700000000000728,0.0249629196495011,-2.289139728493253,98.0,50.64173502626996,5616.939615627057,67.88544452902114,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,12,12.005,HEALTHY,original_healthy,Original healthy recording,-0.9447755,4.036786553801148,4.036786553801148,6.3024245,11.6956,1.5612478926004807,1.5421055,1.8579673643850017,1.8579673643850017,3.3473055,5.6024,1.8015954231295004,10.8193085,2.417204283377338,2.417204283377338,3.5901914999999995,7.018599999999999,1.4852660673692644,5.058711788157856,0.8487739880873034,6.432986335101509,2.873200630638002,1373.67,10.967274045997026,1373.713780232258,1357,1516,159.0,3066.98385,3067.01,0.6355648491696192,3065.45,3068.11,2.660000000000309,0.0207227973883729,0.6956258906484223,98.0,51.5770742542434,5706.136854839765,68.09204218121266,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,13,13.005,HEALTHY,original_healthy,Original healthy recording,-0.906171,4.025022744551762,4.025022744551762,6.331529,11.7292,1.5730417942532884,1.5597045,1.8427575165033925,1.8427575165033925,3.3111045,5.5821000000000005,1.7968205096689966,10.8121715,2.4306367003807354,2.4306367003807354,3.5698285,7.0462,1.4686804076647164,5.05020377094098,0.8983822574184298,6.487110357961663,2.9285184491621314,1373.515,4.387456552491432,1373.5220074683914,1363,1386,23.0,3067.4309,3067.48,0.7808880777678693,3065.92,3068.58,2.6599999999998545,0.0254573975168558,2.370974274357177,98.0,51.272249432521626,5781.445575483891,67.74603520901758,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,14,14.005,HEALTHY,original_healthy,Original healthy recording,-0.918855,4.056919686138118,4.056919686138118,6.298445,11.7052,1.5525190260780457,1.543934,1.8613830968782328,1.8613830968782328,3.292934,5.5342,1.7690791355753972,10.8067605,2.4191441162712386,2.4191441162712386,3.5776394999999983,7.010299999999999,1.4788864689526695,5.076967857728543,0.8450732116409142,6.4621071353499895,2.8773042268289006,1373.93,4.935088651686006,1373.9388632686682,1365,1395,30.0,3066.7998,3066.54,0.9448507607024524,3065.29,3068.43,3.1399999999998727,0.0308090133794339,-2.361152028798857,98.0,50.01111222040849,5176.3132109410335,66.39449070097186,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,15,15.005,HEALTHY,original_healthy,Original healthy recording,-0.9363925,4.021696314093563,4.021696314093563,6.307307499999999,11.7292,1.5683201831766311,1.5483155,1.856034945147788,1.856034945147788,3.3128155,5.6024,1.784888538149919,10.822061,2.4256546088590185,2.4256546088590185,3.570638999999998,7.015,1.4720310908895469,5.050020518956582,0.8775449714603112,6.435809439450292,2.8576521324251374,1374.365,4.753080580002826,1374.3732189620112,1358,1391,33.0,3066.9199000000003,3067.01,0.493376114136061,3065.92,3067.8,1.8800000000001087,0.0160870231444929,1.231875796896056,98.0,51.13522000799812,5672.566361362102,67.82310387038065,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,16,16.005,HEALTHY,original_healthy,Original healthy recording,-0.9114515,4.059423900641291,4.059423900641291,6.3561485,11.7603,1.5657759957012327,1.553318,1.8450823875849012,1.8450823875849012,3.309418,5.5749,1.7936423989889272,10.833088,2.433129001832003,2.433129001832003,3.605112,7.0868,1.4816772958957634,5.079701581946498,0.86165470007749,6.472005142165776,2.8458457932236683,1374.57,4.868788350298255,1374.5786227058825,1357,1389,32.0,3067.0658000000003,3066.86,0.5415453443619025,3066.23,3068.11,1.8800000000001087,0.0176567892466442,-0.9232490812273,98.0,50.81411483304928,5574.840421381407,67.76117150163581,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,17,17.005,HEALTHY,original_healthy,Original healthy recording,-0.919458,4.015462462897145,4.015462462897144,6.317042000000001,11.7603,1.5731791937714377,1.5328989999999998,1.862951865937228,1.862951865937228,3.296199,5.5785,1.7693420105310786,10.817105,2.4432888880308443,2.4432888880308443,3.588795000000001,7.0772,1.4688377692792485,5.056104136201113,0.8729370029639015,6.460738711741096,2.8461762442507363,1375.865,4.907827930969056,1375.873753292794,1365,1388,23.0,3067.1402000000003,3067.17,0.5307918235994347,3066.07,3068.43,2.3599999999996726,0.0173057567958398,-1.1289762244071204,98.0,50.68561485231124,5570.0073759750185,67.46178903557328,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,18,18.005,HEALTHY,original_healthy,Original healthy recording,-0.941128,4.060171045586134,4.060171045586134,6.344472,11.8035,1.5626120005208055,1.5370965,1.850518058473829,1.850518058473829,3.3147965,5.6084,1.791280276796542,10.816081,2.43763511033522,2.43763511033522,3.6305190000000014,7.106,1.4893611371969195,5.084434180446507,0.8719122156581723,6.453385611557491,2.836873399306958,1375.91,5.011177506335213,1375.9191255302762,1353,1394,41.0,3066.92095,3066.86,0.7756233605945417,3065.29,3068.74,3.449999999999818,0.0252899691005906,0.901668041699674,98.0,52.66650506201225,5799.132552105371,66.91650996670174,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,19,19.005,HEALTHY,original_healthy,Original healthy recording,-0.9403725,4.0520714199645775,4.0520714199645775,6.3392275,11.7783,1.564441206235061,1.5470125,1.8608197872963812,1.8608197872963812,3.3223125,5.6264,1.7854026073245102,10.8252025,2.429448754932639,2.429448754932639,3.5734975,7.0605,1.470908778275129,5.077809993110342,0.8412875361131098,6.46513332240092,2.896651372759204,1376.265,4.751291929570314,1376.2732014393073,1363,1388,25.0,3066.275,3066.07,0.9088773294565192,3064.19,3068.27,4.079999999999927,0.0296410899040861,-0.7126708167689935,98.0,51.12166563942952,5403.883936366771,67.64692922465852,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_01A_3.csv,3,0,20,20.005,HEALTHY,original_healthy,Original healthy recording,-0.9208165,4.0506918754057,4.0506918754057,6.3395835,11.7902,1.5650618943621954,1.5419595,1.848301566414353,1.8483015664143527,3.3292595,5.6013,1.8012534104262323,10.8005045,2.444046080872812,2.444046080872812,3.644895500000001,7.105999999999999,1.4913366521707907,5.079142112140322,0.882458874992183,6.447164159987921,2.8437842495381846,1376.435,4.7818171232283655,1376.4433061336017,1363,1389,26.0,3066.7294500000003,3066.7,0.4334203473534744,3065.92,3067.64,1.7199999999998,0.0141329828542088,-0.4472106802694885,98.0,50.432395859860925,5560.552170119567,67.49798865802266,healthy_cc_01A_3.csv
healthy,HEALTHY,,healthy_cc_02A_1.csv,1,0,0,0.0,HEALTHY,original_healthy,Original healthy recording,-0.9034820000000002,2.99149709857389,2.99149709857389,4.840217999999999,8.9447,1.6179918751408564,1.512158,1.9697370952327624,1.9697370952327624,3.493358,5.961600000000001,1.7735148555889857,10.803013,1.929800299235908,1.929800299235908,3.043887,5.650399999999999,1.577306730237946,4.068543757911792,0.9483956257003464,5.343271263622782,3.452742544386547,1229.66,4.574319621539361,1229.6685081760857,1211,1247,36.0,3033.31345,3033.37,1.0363226319540313,3031.53,3035.52,3.9899999999997817,0.0341647063198836,3.3673456836434354,99.0,57.35034723321107,7550.563113049184,65.9601349780515,healthy_cc_02A_1.csv
